sample_idx,id,base_id,name_primary,base_name_primary,names,base_names,categories_list,base_categories_list,categories,base_categories,address_string,base_address_string,addresses,base_addresses,address_street,address_city,address_state,address_postcode,base_address_street,base_address_city,base_address_state,base_address_postcode,websites,base_websites,phones,base_phones,emails,base_emails,socials,base_socials,brand,base_brand,quality_score_names_base,quality_score_names,quality_diff_names,label_names,quality_score_addresses_base,quality_score_addresses,quality_diff_addresses,label_addresses,quality_score_categories_base,quality_score_categories,quality_diff_categories,label_categories,quality_score_websites_base,quality_score_websites,quality_diff_websites,label_websites,quality_score_phones_base,quality_score_phones,quality_diff_phones,label_phones,quality_score_emails_base,quality_score_emails,quality_diff_emails,label_emails,quality_score_socials_base,quality_score_socials,quality_diff_socials,label_socials,quality_score_brand_base,quality_score_brand,quality_diff_brand,label_brand,label_overall,quality_score_a,quality_score_b,quality_difference
10,08f48d621e8c9db103fd54168e9fe11c,1125899912129300,Pettigrew and Associates,Pettigrew & Associates,{'primary': 'Pettigrew and Associates'},{'primary': 'Pettigrew & Associates'},"['engineering_services', 'land_surveying', 'commercial_industrial']","['civil_engineers', 'land_surveying', 'engineering_services', 'agricultural_engineering_service', 'structural_engineer', 'real_estate_service', 'b2b_agriculture_and_food', 'business_to_business']","{'primary': 'engineering_services', 'alternate': ['land_surveying', 'commercial_industrial']}","{'primary': 'civil_engineers', 'alternate': ['land_surveying', 'engineering_services', 'agricultural_engineering_service', 'structural_engineer', 'real_estate_service', 'b2b_agriculture_and_food', 'business_to_business']}","100 E Navajo Dr, Hobbs, NM, 88240-9309","100 E Navajo Dr, Hobbs, NM, 88240","[{'freeform': '100 E Navajo Dr', 'locality': 'Hobbs', 'postcode': '88240-9309', 'region': 'NM', 'country': 'US'}]","[{'freeform': '100 E Navajo Dr', 'locality': 'Hobbs', 'region': 'NM', 'country': 'US', 'postcode': '88240'}]",100 E Navajo Dr,Hobbs,NM,88240-9309,100 E Navajo Dr,Hobbs,NM,88240,['http://www.pettigrew.us/'],[''],"[""+15753939827""]","[""5753939827""]",,,['https://www.facebook.com/117203175006974'],,,{'names': {}},0.8,0.8,0.0,2.0,1.0,0.8,0.19999999999999996,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.44000000000000006,0.41000000000000003,0.030000000000000027
11,08f44e8346794333033a01eb53999680,1407374890864242,Jeremiah's Italian Ice,Jeremiah's Italian Ice,"{'primary': ""Jeremiah's Italian Ice""}","{'primary': ""Jeremiah's Italian Ice""}","['ice_cream_shop', 'bakery', 'diner']","['ice_cream_and_frozen_yoghurt', 'restaurant']","{'primary': 'ice_cream_shop', 'alternate': ['bakery', 'diner']}","{'primary': 'ice_cream_and_frozen_yoghurt', 'alternate': ['restaurant']}","790 Montgomery Hwy, Vestavia Hills, AL, 35216-1872","790 Montgomery Highway Ste 106, vestavia hills, AL, 35216","[{'freeform': '790 Montgomery Hwy', 'locality': 'Vestavia Hills', 'postcode': '35216-1872', 'region': 'AL', 'country': 'US'}]","[{'freeform': '790 Montgomery Highway Ste 106', 'locality': 'vestavia hills', 'region': 'AL', 'country': 'US', 'postcode': '35216'}]",790 Montgomery Hwy,Vestavia Hills,AL,35216-1872,790 Montgomery Highway Ste 106,vestavia hills,AL,35216,['https://jeremiahsice.com/?y_source=1_MTAwNjkxNTI0My01NTktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D'],['https://jeremiahsice.com/?y_source=1_MTAwNjkxNTI0My01NTktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D'],"[""+12057470443""]","[""2057470443""]",,,['https://www.facebook.com/111067831985657'],,"{'names': {'primary': ""Jeremiah's Italian Ice""}}",{'names': {}},0.8,0.8,0.0,2.0,0.9,0.7500000000000001,0.1499999999999999,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.42000000000000004,0.4,0.020000000000000018
12,1407374887100674,562949958711311,Murphy USA,Murphy Express,{'primary': 'Murphy USA'},{'primary': 'Murphy Express'},"['convenience_store', 'gas_station', 'automotive', 'retail']","['convenience_store', 'gas_station', 'automotive', 'retail']","{'primary': 'convenience_store', 'alternate': ['gas_station', 'automotive', 'retail']}","{'primary': 'convenience_store', 'alternate': ['gas_station', 'automotive', 'retail']}","4448 Sunset Blvd, Lexington, SC, 29072","4448 Sunset Blvd, Lexington, SC, 29072","[{'freeform': '4448 Sunset Blvd', 'locality': 'Lexington', 'region': 'SC', 'country': 'US', 'postcode': '29072'}]","[{'freeform': '4448 Sunset Blvd', 'locality': 'Lexington', 'region': 'SC', 'country': 'US', 'postcode': '29072'}]",4448 Sunset Blvd,Lexington,SC,29072,4448 Sunset Blvd,Lexington,SC,29072,['http://www.murphyusa.com/'],['http://www.murphyusa.com/'],"[""8033560950""]","[""8033560950""]",,,,,{'names': {}},{'names': {}},0.8,0.8,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.44000000000000006,0.45,-0.009999999999999953
13,08f2ab2c4b89449a03e88d9391424fd1,562949961699505,Certa Opportune Inc.,Certa Opportune Inc.,{'primary': 'Certa Opportune Inc.'},{'primary': 'Certa Opportune Inc.'},"['sign_making', 'graphic_designer', 'screen_printing_t_shirt_printing']",['sign_making'],"{'primary': 'sign_making', 'alternate': ['graphic_designer', 'screen_printing_t_shirt_printing']}",{'primary': 'sign_making'},"2556 Central Ave Unit B, N8W 4J5","2556 Central Avenue, Unit B, Windsor, ON, N8W 4J5","[{'freeform': '2556 Central Ave Unit B', 'postcode': 'N8W 4J5', 'country': 'CA'}]","[{'freeform': '2556 Central Avenue, Unit B', 'locality': 'Windsor', 'region': 'ON', 'country': 'CA', 'postcode': 'N8W 4J5'}]",2556 Central Ave Unit B,,,N8W 4J5,"2556 Central Avenue, Unit B",Windsor,ON,N8W 4J5,['http://www.certaopportune.ca/'],['https://certaopportune.com/'],"[""+14375517377""]","[""4164094360""]",,,['https://www.facebook.com/437045240458850'],,,{'names': {}},0.8,0.8,0.0,2.0,0.85,0.7000000000000001,0.1499999999999999,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.41000000000000003,0.39,0.020000000000000018
14,1970324842101934,1970324842430502,DTLR,DTLR,{'primary': 'DTLR'},{'primary': 'DTLR'},"['shoe_store', 'clothing_store', 'retail']","['shoe_store', 'clothing_store', 'retail']","{'primary': 'shoe_store', 'alternate': ['clothing_store', 'retail']}","{'primary': 'shoe_store', 'alternate': ['clothing_store', 'retail']}","4640 N Southside Plaza St, Richmond, VA, 23224","4740 S E Southside Plaza, Richmond, VA, 23224","[{'freeform': '4640 N Southside Plaza St', 'locality': 'Richmond', 'region': 'VA', 'country': 'US', 'postcode': '23224'}]","[{'freeform': '4740 S E Southside Plaza', 'locality': 'Richmond', 'region': 'VA', 'country': 'US', 'postcode': '23224'}]",4640 N Southside Plaza St,Richmond,VA,23224,4740 S E Southside Plaza,Richmond,VA,23224,['https://locations.dtlr.com/va/richmond/southside-plaza.html'],[''],"[""8042327880""]","[""8045480798""]",,,,,{'names': {}},{'names': {}},0.6,0.6,0.0,2.0,0.9500000000000001,1.0,-0.04999999999999993,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.38,0.39999999999999997,-0.019999999999999962
15,08f281334dcd60a303d3ca8e7eff2b77,562949957672973,Burger King,Burger King,{'primary': 'Burger King'},{'primary': 'Burger King'},"['fast_food_restaurant', 'burger_restaurant', 'restaurant']","['beverage_supplier', 'burger_restaurant', 'fast_food_restaurant', 'business_equipment_and_supply', 'food_and_beverage_consultant', 'restaurant', 'business_to_business']","{'primary': 'fast_food_restaurant', 'alternate': ['burger_restaurant', 'restaurant']}","{'primary': 'beverage_supplier', 'alternate': ['burger_restaurant', 'fast_food_restaurant', 'business_equipment_and_supply', 'food_and_beverage_consultant', 'restaurant', 'business_to_business']}","2561 Campus Dr, Klamath Falls, OR, 97601-1102","2561 Campus Dr, Klamath Falls, OR, 97601","[{'freeform': '2561 Campus Dr', 'locality': 'Klamath Falls', 'postcode': '97601-1102', 'region': 'OR', 'country': 'US'}]","[{'freeform': '2561 Campus Dr', 'locality': 'Klamath Falls', 'region': 'OR', 'country': 'US', 'postcode': '97601'}]",2561 Campus Dr,Klamath Falls,OR,97601-1102,2561 Campus Dr,Klamath Falls,OR,97601,['https://burgerking.com/store-locator/store/restaurant_5319'],['https://burgerking.com/store-locator/store/restaurant_5319'],"[""+15418853166""]","[""5418853166""]",,,['https://www.facebook.com/369034676623921'],,{'names': {'primary': 'Burger King'}},{'names': {}},0.8,0.8,0.0,2.0,1.0,0.7500000000000001,0.2499999999999999,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.44000000000000006,0.4,0.040000000000000036
16,08f1f8ed8172e8b203a9f0a42e5a8224,1125899912578717,bellaiuto coiffure,bellaiuto coiffure,{'primary': 'bellaiuto coiffure'},{'primary': 'bellaiuto coiffure'},"['hair_stylist', 'hair_salon', 'beauty_and_spa']","['hair_stylist', 'hair_salon', 'beauty_and_spa']","{'primary': 'hair_stylist', 'alternate': ['hair_salon', 'beauty_and_spa']}","{'primary': 'hair_stylist', 'alternate': ['hair_salon', 'beauty_and_spa']}","Wangenstrasse 5, Dübendorf, Zurich, 8600","Wangenstrasse 5, Dübendorf, Zürich, 8600","[{'freeform': 'Wangenstrasse 5', 'locality': 'Dübendorf', 'postcode': '8600', 'region': 'Zurich', 'country': 'CH'}]","[{'freeform': 'Wangenstrasse 5', 'locality': 'Dübendorf', 'region': 'Zürich', 'country': 'CH', 'postcode': '8600'}]",Wangenstrasse 5,Dübendorf,Zurich,8600,Wangenstrasse 5,Dübendorf,Zürich,8600,['http://www.bellaiuto.ch/'],['http://bellaiuto.ch/'],"[""0448200169""]","[""0448200169""]",,,,,,{'names': {}},0.8,0.8,0.0,2.0,0.45000000000000007,0.45000000000000007,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.33000000000000007,0.34,-0.009999999999999953
17,08f44e554128900503a7df0284a7d549,1407374891438357,LuLu's Bar & Resto,LuLu's Bar & Resto,"{'primary': ""LuLu's Bar & Resto""}","{'primary': ""LuLu's Bar & Resto""}","['bar_and_grill_restaurant', 'restaurant', 'diner']","['pub', 'bar', 'restaurant']","{'primary': 'bar_and_grill_restaurant', 'alternate': ['restaurant', 'diner']}","{'primary': 'pub', 'alternate': ['bar', 'restaurant']}","9902 S Thomas Dr, Panama City Beach, FL, 32408-1201","9902 S Thomas Dr, Panama City Beach, FL, 32408","[{'freeform': '9902 S Thomas Dr', 'locality': 'Panama City Beach', 'postcode': '32408-1201', 'region': 'FL', 'country': 'US'}]","[{'freeform': '9902 S Thomas Dr', 'locality': 'Panama City Beach', 'region': 'FL', 'country': 'US', 'postcode': '32408'}]",9902 S Thomas Dr,Panama City Beach,FL,32408-1201,9902 S Thomas Dr,Panama City Beach,FL,32408,['http://luluspcb.com'],['http://luluspcb.com/'],"[""+18502004040""]","[""8502004040""]",,,['https://www.facebook.com/106821481775458'],,,{'names': {}},0.8,0.8,0.0,2.0,1.0,0.8,0.19999999999999996,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.44000000000000006,0.41000000000000003,0.030000000000000027
18,1125899912492752,562949957705495,Fastest Labs Pittsburgh,Fastest Labs Pittsburgh,{'primary': 'Fastest Labs Pittsburgh'},{'primary': 'Fastest Labs Pittsburgh'},"['laboratory_testing', 'clinical_laboratories', 'scientific_laboratories', 'b2b_medical_support_services', 'laboratory', 'health_and_medical', 'business_to_business']","['laboratory_testing', 'clinical_laboratories', 'scientific_laboratories', 'b2b_medical_support_services', 'laboratory', 'health_and_medical', 'business_to_business']","{'primary': 'laboratory_testing', 'alternate': ['clinical_laboratories', 'scientific_laboratories', 'b2b_medical_support_services', 'laboratory', 'health_and_medical', 'business_to_business']}","{'primary': 'laboratory_testing', 'alternate': ['clinical_laboratories', 'scientific_laboratories', 'b2b_medical_support_services', 'laboratory', 'health_and_medical', 'business_to_business']}","100 Fleet St, Pittsburgh, PA, 15220","100 Fleet St Ste 103, Pittsburgh, PA, 15220","[{'freeform': '100 Fleet St', 'locality': 'Pittsburgh', 'region': 'PA', 'country': 'US', 'postcode': '15220'}]","[{'freeform': '100 Fleet St Ste 103', 'locality': 'Pittsburgh', 'region': 'PA', 'country': 'US', 'postcode': '15220'}]",100 Fleet St,Pittsburgh,PA,15220,100 Fleet St Ste 103,Pittsburgh,PA,15220,['https://www.fastestlabs.com/pittsburgh/'],['https://www.fastestlabs.com/pittsburgh/'],"[""4124670907""]","[""4124670907""]",,,,,{'names': {}},{'names': {}},0.8,0.8,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.44000000000000006,0.45,-0.009999999999999953
19,08f26ea82388e7990365b4a4be4226e2,1407374886399280,"Jill R. Johnson, APRN, CNP","Jill R. Johnson, APRN, CNP","{'primary': 'Jill R. Johnson, APRN, CNP'}","{'primary': 'Jill R. Johnson, APRN, CNP'}","['nurse_practitioner', 'health_and_medical']","['nurse_practitioner', 'health_and_medical']","{'primary': 'nurse_practitioner', 'alternate': ['health_and_medical']}","{'primary': 'nurse_practitioner', 'alternate': ['health_and_medical']}","1021 E Bryan Ave, Sapulpa, OK, 74066","1021 E Bryan Ave, Sapulpa, OK, 74066","[{'freeform': '1021 E Bryan Ave', 'locality': 'Sapulpa', 'postcode': '74066', 'region': 'OK', 'country': 'US'}]","[{'freeform': '1021 E Bryan Ave', 'locality': 'Sapulpa', 'region': 'OK', 'country': 'US', 'postcode': '74066'}]",1021 E Bryan Ave,Sapulpa,OK,74066,1021 E Bryan Ave,Sapulpa,OK,74066,[''],['https://healthcare.ascension.org/find-care/provider/1356415574/jill-johnson'],"[""9182271000""]","[""9182271000""]",,,,,,{'names': {}},0.8,0.8,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,1.0,0.44000000000000006,0.4,0.040000000000000036
20,562949962147432,562949962669156,Audio Network,Audio Network,{'primary': 'Audio Network'},{'primary': 'Audio Network'},['music_production_services'],['music_production_services'],{'primary': 'music_production_services'},{'primary': 'music_production_services'},"Audio Network (3Rd Floor), The Johnson Building, 77 Hatton Garden, London, EC1N 8JS","Audio Network (3Rd Floor), The Johnson Building, 77 Hatton Garden, London, EC1N 8JS","[{'freeform': 'Audio Network (3Rd Floor), The Johnson Building, 77 Hatton Garden', 'locality': 'London', 'region': '', 'country': 'GB', 'postcode': 'EC1N 8JS'}]","[{'freeform': 'Audio Network (3Rd Floor), The Johnson Building, 77 Hatton Garden', 'locality': 'London', 'region': '', 'country': 'GB', 'postcode': 'EC1N 8JS'}]","Audio Network (3Rd Floor), The Johnson Building, 77 Hatton Garden",London,,EC1N 8JS,"Audio Network (3Rd Floor), The Johnson Building, 77 Hatton Garden",London,,EC1N 8JS,['https://www.audionetwork.com/'],['https://www.audionetwork.com/'],"[""02075661441""]","[""02075661441""]",,,,,{'names': {}},{'names': {}},0.8,0.8,0.0,2.0,0.35000000000000003,0.35000000000000003,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.31000000000000005,0.32,-0.009999999999999953
21,08f2659a2d05a4b103cc0338dfb94fa1,1407374886155785,Orangetheory Fitness,Orangetheory Fitness,{'primary': 'Orangetheory Fitness'},{'primary': 'Orangetheory Fitness'},"['gym', 'active_life', 'health_and_medical']","['boot_camp', 'gym', 'active_life']","{'primary': 'gym', 'alternate': ['active_life', 'health_and_medical']}","{'primary': 'boot_camp', 'alternate': ['gym', 'active_life']}","4615 Poplar Ave, Memphis, TN, 38117-4400","4615 Poplar Ave 12, Memphis, TN, 38117","[{'freeform': '4615 Poplar Ave', 'locality': 'Memphis', 'postcode': '38117-4400', 'region': 'TN', 'country': 'US'}]","[{'freeform': '4615 Poplar Ave 12', 'locality': 'Memphis', 'region': 'TN', 'country': 'US', 'postcode': '38117'}]",4615 Poplar Ave,Memphis,TN,38117-4400,4615 Poplar Ave 12,Memphis,TN,38117,['https://east-memphis.orangetheoryfitness.com/'],['https://east-memphis.orangetheoryfitness.com/?utm_source=local_seo&utm_medium=organic&utm_content=reputationdotcom'],"[""+19014215785""]","[""9014215785""]",,,['https://www.facebook.com/1566769126936363'],,{'names': {'primary': 'Orangetheory Fitness'}},{'names': {}},0.8,0.8,0.0,2.0,1.0,0.7500000000000001,0.2499999999999999,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.44000000000000006,0.4,0.040000000000000036
22,1407374885778830,1407374885928947,Fitness Together,Fitness Together - Jenks Riverside,{'primary': 'Fitness Together'},{'primary': 'Fitness Together - Jenks Riverside'},"['gym', 'active_life']","['gym', 'active_life']","{'primary': 'gym', 'alternate': ['active_life']}","{'primary': 'gym', 'alternate': ['active_life']}","9708 Riverside Pkwy Ste D, Tulsa, OK, 74137","9708 Riverside Pkwy Ste D, Tulsa, OK, 74137","[{'freeform': '9708 Riverside Pkwy Ste D', 'locality': 'Tulsa', 'region': 'OK', 'country': 'US', 'postcode': '74137'}]","[{'freeform': '9708 Riverside Pkwy Ste D', 'locality': 'Tulsa', 'region': 'OK', 'country': 'US', 'postcode': '74137'}]",9708 Riverside Pkwy Ste D,Tulsa,OK,74137,9708 Riverside Pkwy Ste D,Tulsa,OK,74137,['http://www.fitnesstogether.com/jenks-riverside'],['http://fitnesstogether.com/jenks-riverside'],"[""9183920540""]","[""9183920540""]",,,,,{'names': {}},{'names': {}},0.8,0.8,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.44000000000000006,0.45,-0.009999999999999953
23,08f2a1054d2dd7b003431719d93037ed,1125899907096133,REI,REI,{'primary': 'REI'},{'primary': 'REI'},"['outdoor_gear', 'sporting_goods']","['t_shirt_store', 'outdoor_gear', 'clothing_store', 'retail']","{'primary': 'outdoor_gear', 'alternate': ['sporting_goods']}","{'primary': 't_shirt_store', 'alternate': ['outdoor_gear', 'clothing_store', 'retail']}","2200 Bergen Town Ctr, Paramus, NJ, 07652","2200 Bergen Town Ctr, Paramus, NJ, 07652","[{'freeform': '2200 Bergen Town Ctr', 'locality': 'Paramus', 'postcode': '07652', 'region': 'NJ', 'country': 'US'}]","[{'freeform': '2200 Bergen Town Ctr', 'locality': 'Paramus', 'region': 'NJ', 'country': 'US', 'postcode': '07652'}]",2200 Bergen Town Ctr,Paramus,NJ,07652,2200 Bergen Town Ctr,Paramus,NJ,07652,['https://www.rei.com/stores/paramus?y_source=1_MTQ1MzQxNC01NTktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D'],['http://www.rei.com/stores/paramus.html?utm_source=bing&utm_medium=local&utm_campaign=localmaps&utm_content=140'],"[""+12012261560""]","[""2012261560""]",,,['https://www.facebook.com/1639987059576614'],,{'names': {'primary': 'REI'}},{'names': {}},0.6,0.6,0.0,2.0,0.9500000000000001,0.9500000000000001,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.38,0.39,-0.010000000000000009
24,08f2986a82c92b5003309ff5c3c715bf,562949965577447,Chipotle Mexican Grill,Chipotle Mexican Grill,{'primary': 'Chipotle Mexican Grill'},{'primary': 'Chipotle Mexican Grill'},"['mexican_restaurant', 'eat_and_drink']","['fast_food_restaurant', 'mexican_restaurant', 'restaurant']","{'primary': 'mexican_restaurant', 'alternate': ['eat_and_drink']}","{'primary': 'fast_food_restaurant', 'alternate': ['mexican_restaurant', 'restaurant']}","6780 N 5th St, North Las Vegas, NV, 89084","6780 N 5th St, North Las Vegas, NV, 89084","[{'freeform': '6780 N 5th St', 'locality': 'North Las Vegas', 'postcode': '89084', 'region': 'NV', 'country': 'US'}]","[{'freeform': '6780 N 5th St', 'locality': 'North Las Vegas', 'region': 'NV', 'country': 'US', 'postcode': '89084'}]",6780 N 5th St,North Las Vegas,NV,89084,6780 N 5th St,North Las Vegas,NV,89084,['https://locations.chipotle.com/nv/north-las-vegas/6780-n-5th-st?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings'],['https://locations.chipotle.com/nv/north-las-vegas/6780-n-5th-st?utm_source=bing&utm_medium=yext&utm_campaign=yext_listings'],"[""+17253030086""]","[""7253030086""]",,,['https://www.facebook.com/214538125086445'],,{'names': {'primary': 'Chipotle Mexican Grill'}},{'names': {}},0.8,0.8,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.44000000000000006,0.45,-0.009999999999999953
25,1125899908867665,1407374890445554,Garage,Garage,{'primary': 'Garage'},{'primary': 'Garage'},"['designer_clothing', 'clothing_store', 'retail']","['designer_clothing', 'clothing_store', 'retail']","{'primary': 'designer_clothing', 'alternate': ['clothing_store', 'retail']}","{'primary': 'designer_clothing', 'alternate': ['clothing_store', 'retail']}","900 Maple Ave, #B29, Burlington, ON, L7S 2J8","900 Maple Avenue, #B29, Burlington, ON, L7S 2J8","[{'freeform': '900 Maple Ave, #B29', 'locality': 'Burlington', 'region': 'ON', 'country': 'CA', 'postcode': 'L7S 2J8'}]","[{'freeform': '900 Maple Avenue, #B29', 'locality': 'Burlington', 'region': 'ON', 'country': 'CA', 'postcode': 'L7S 2J8'}]","900 Maple Ave, #B29",Burlington,ON,L7S 2J8,"900 Maple Avenue, #B29",Burlington,ON,L7S 2J8,['https://www.garageclothing.com/ca/stores'],['https://www.garageclothing.com/ca'],"[""9056311104""]","[""9056311104""]",,,,,{'names': {}},{'names': {}},0.8,0.8,0.0,2.0,0.85,0.9500000000000001,-0.10000000000000009,0.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.41000000000000003,0.44,-0.02999999999999997
26,08f2a8c10a6a681003edc1e418ee0a32,562949965568735,Charlottesville Voter Registration,Charlottesville Voter Registration,{'primary': 'Charlottesville Voter Registration'},{'primary': 'Charlottesville Voter Registration'},"['public_service_and_government', 'public_and_government_association', 'central_government_office']",['registry_office'],"{'primary': 'public_service_and_government', 'alternate': ['public_and_government_association', 'central_government_office']}",{'primary': 'registry_office'},"120 7th St NE, Charlottesville, VA, 22902-5392","120 7th St NE Ste 122, Charlottesville, VA, 22902","[{'freeform': '120 7th St NE', 'locality': 'Charlottesville', 'postcode': '22902-5392', 'region': 'VA', 'country': 'US'}]","[{'freeform': '120 7th St NE Ste 122', 'locality': 'Charlottesville', 'region': 'VA', 'country': 'US', 'postcode': '22902'}]",120 7th St NE,Charlottesville,VA,22902-5392,120 7th St NE Ste 122,Charlottesville,VA,22902,['http://www.charlottesville.gov/vote'],['https://www.charlottesville.gov/Directory.aspx?DID=69'],"[""+14349703250""]","[""4349703250""]",,,['https://www.facebook.com/1654641278168104'],,,{'names': {}},0.8,0.8,0.0,2.0,0.5,0.25,0.25,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.3400000000000001,0.3,0.04000000000000009
27,08f44c2011985b0e030204dcf297b66d,1970324839341272,Waynesboro Chrysler Dodge Jeep Ram,Waynesboro Chrysler Dodge Jeep Ram,{'primary': 'Waynesboro Chrysler Dodge Jeep Ram'},{'primary': 'Waynesboro Chrysler Dodge Jeep Ram'},"['car_dealer', 'automotive_dealer', 'automotive_repair']","['auto_parts_and_supply_store', 'used_car_dealer', 'automotive', 'retail']","{'primary': 'car_dealer', 'alternate': ['automotive_dealer', 'automotive_repair']}","{'primary': 'auto_parts_and_supply_store', 'alternate': ['used_car_dealer', 'automotive', 'retail']}","480 US Highway 25 N, Waynesboro, GA, 30830-2738","480 US Highway 25 N, Waynesboro, GA, 30830","[{'freeform': '480 US Highway 25 N', 'locality': 'Waynesboro', 'postcode': '30830-2738', 'region': 'GA', 'country': 'US'}]","[{'freeform': '480 US Highway 25 N', 'locality': 'Waynesboro', 'region': 'GA', 'country': 'US', 'postcode': '30830'}]",480 US Highway 25 N,Waynesboro,GA,30830-2738,480 US Highway 25 N,Waynesboro,GA,30830,['http://www.waynesborocdjr.com/'],['https://www.waynesborocdjr.com/'],"[""+17063609400""]","[""7063030945""]",,,['https://www.facebook.com/178499402801399'],,{'names': {'primary': 'Chrysler'}},{'names': {}},0.8,0.8,0.0,2.0,0.9500000000000001,0.7000000000000001,0.25,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.43000000000000005,0.39,0.040000000000000036
